ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1654318	5.90e-01	3.66e-01	0.910779	-6.48236	0.06415825	751247015	PTPN23	protein tyrosine phosphatase, non-receptor type 23
ILMN_1790149	5.92e-01	3.69e-01	0.904605	-6.487923	0.06413805	972781460	HGF	hepatocyte growth factor
ILMN_1798014	5.35e-01	3.12e-01	1.01913	-6.378758	0.06409091	939320330	EIF2S2	eukaryotic translation initiation factor 2 subunit beta
ILMN_1674551	6.20e-01	3.98e-01	0.850821	-6.534826	0.06408081	588282783	SMAD5	SMAD family member 5
ILMN_2180380	1.93e-01	7.05e-02	1.841152	-5.237831	0.06407744	60099477	KRTAP5-6	keratin associated protein 5-6
ILMN_1691508	8.20e-01	6.64e-01	0.436636	-6.80112	0.06407744	318037604	PLAUR	plasminogen activator, urokinase receptor
ILMN_2099798	8.42e-02	2.37e-02	2.320572	-4.302577	0.06407071	525342547	LYPLA1	lysophospholipase I
ILMN_2392818	3.05e-01	1.34e-01	1.517213	-5.760348	0.06405387	62739180	RTKN	rhotekin
ILMN_1734365	1.54e-01	5.20e-02	1.982179	-4.982194	0.06402357	1003701518	PAX2	paired box 2
ILMN_2344047	5.34e-01	3.11e-01	1.022379	-6.375478	0.06401684	194328795	ZNF398	zinc finger protein 398
ILMN_2230892	6.35e-01	4.16e-01	0.819425	-6.560909	0.06400673	391224481	IL10RB	interleukin 10 receptor subunit beta
ILMN_1794761	2.04e-01	7.64e-02	1.802725	-5.304575	0.0639899	641386941	XAGE2	X antigen family member 2
ILMN_2398388	6.80e-01	4.70e-01	0.726803	-6.632259	0.06397643	344313181	APH1A	aph-1 homolog A, gamma-secretase subunit
ILMN_1770502	1.26e-01	3.98e-02	2.101817	-4.75241	0.06396296	163914393	DQX1	DEAQ-box RNA dependent ATPase 1
ILMN_1814270	3.74e-01	1.80e-01	1.355795	-5.985885	0.06396296	49574517	LY6D	lymphocyte antigen 6 complex, locus D
ILMN_1666175	1.60e-01	5.50e-02	1.957212	-5.028662	0.0639596	324120879	IL22RA1	interleukin 22 receptor subunit alpha 1
ILMN_1760040	2.09e-01	7.92e-02	1.785654	-5.333821	0.06392593	NA		
ILMN_1723227	2.50e-01	1.01e-01	1.664397	-5.534317	0.06391919	15451899	FGF3	fibroblast growth factor 3
ILMN_1775999	1.77e-01	6.28e-02	1.895732	-5.140876	0.06391246	974005236	ATAT1	alpha tubulin acetyltransferase 1
ILMN_1676305	4.81e-01	2.63e-01	1.129158	-6.262076	0.06390909	313851041	PTK2	protein tyrosine kinase 2
ILMN_1774722	2.60e-01	1.07e-01	1.63624	-5.57904	0.06388215	261278345	CGREF1	cell growth regulator with EF-hand domain 1
ILMN_2277025	1.43e-01	4.74e-02	2.024153	-4.90291	0.06387205	365733603	RUFY1	RUN and FYVE domain containing 1
ILMN_2338197	5.03e-01	2.83e-01	1.082706	-6.31274	0.06385859	NA		
ILMN_1668465	2.79e-01	1.19e-01	1.581197	-5.664449	0.06384848	205360929	TLDC1	TBC/LysM-associated domain containing 1
ILMN_2104967	5.03e-01	2.83e-01	1.082508	-6.312952	0.06384848	194018514	ZNF443	zinc finger protein 443
ILMN_1803850	7.27e-01	5.30e-01	0.631924	-6.696629	0.06384175	54792144	TSPAN15	tetraspanin 15
ILMN_1685371	7.74e-01	5.95e-01	0.534493	-6.753489	0.06382155	110227849	SUMF2	sulfatase modifying factor 2
ILMN_1792363	4.46e-01	2.35e-01	1.199758	-6.181179	0.06377104	729042252	KLK4	kallikrein related peptidase 4
ILMN_1789593	2.92e-01	1.27e-01	1.548234	-5.714311	0.06373064	391224460	PRPF40B	pre-mRNA processing factor 40 homolog B
ILMN_1725247	2.56e-01	1.05e-01	1.647129	-5.561828	0.06370707	387763634	GTF2A1	general transcription factor IIA subunit 1
ILMN_1770373	4.54e-01	2.41e-01	1.183611	-6.200095	0.06370034	428979187	TMEM39A	transmembrane protein 39A
ILMN_1759154	6.90e-01	4.82e-01	0.707713	-6.645921	0.0636936	315434252	PABPN1	poly(A) binding protein nuclear 1
ILMN_1813604	6.57e-01	4.42e-01	0.773558	-6.597289	0.0636633	316983134	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
ILMN_1687711	3.78e-01	1.83e-01	1.34688	-5.99765	0.0636431	223890221	ZNF576	zinc finger protein 576
ILMN_2319994	6.86e-01	4.77e-01	0.715274	-6.640552	0.06362963	76496471	RPL3	ribosomal protein L3
ILMN_1695579	5.04e-01	2.84e-01	1.081538	-6.313987	0.0636229	332801083	CIT	citron rho-interacting serine/threonine kinase
ILMN_2392940	2.95e-01	1.29e-01	1.541134	-5.724923	0.06361953	NA		
ILMN_1784037	6.48e-01	4.30e-01	0.794495	-6.580937	0.06360606	139394555	ZBTB40	zinc finger and BTB domain containing 40
ILMN_1670282	2.07e-01	7.79e-02	1.793533	-5.320354	0.06357912	NA		
ILMN_2319414	5.88e-01	3.65e-01	0.913338	-6.480043	0.06356902	83641884	BTF3	basic transcription factor 3
ILMN_2359887	4.01e-01	2.00e-01	1.29578	-6.06367	0.06355219	394582129	PPP2R5D	protein phosphatase 2 regulatory subunit B'delta
ILMN_1721605	5.81e-01	3.57e-01	0.927291	-6.467301	0.06352189	188035870	SMYD2	SET and MYND domain containing 2
ILMN_2115490	9.34e-01	8.57e-01	0.180781	-6.880463	0.06352189	476007873	NBPF9	neuroblastoma breakpoint family member 9
ILMN_2298683	9.60e-02	2.80e-02	2.251177	-4.449353	0.06350505	302393601	KCNQ4	potassium voltage-gated channel subfamily Q member 4
ILMN_1689220	2.65e-01	1.10e-01	1.621082	-5.602828	0.06348485	566559882	IQCE	IQ motif containing E
ILMN_1738672	5.69e-02	1.44e-02	2.519549	-3.861371	0.06346128	74027248	TRIM33	tripartite motif containing 33
ILMN_1736562	5.50e-01	3.26e-01	0.989563	-6.408147	0.06342761	215272323	TRIM39	tripartite motif containing 39
ILMN_2336094	7.54e-01	5.67e-01	0.575041	-6.730967	0.06342761	919185130	TENM3	teneurin transmembrane protein 3
ILMN_1681497	1.63e-01	5.65e-02	1.944686	-5.051781	0.06340067	59850761	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
ILMN_2207291	7.65e-01	5.83e-01	0.552124	-6.743896	0.06339394	56786137	IFNG	interferon gamma
ILMN_1769207	4.99e-01	2.79e-01	1.092816	-6.301887	0.06339057	319803087	KCTD7	potassium channel tetramerization domain containing 7
ILMN_1677968	5.34e-01	3.11e-01	1.022068	-6.375792	0.0633771	45387957	PPP1R26	protein phosphatase 1 regulatory subunit 26
ILMN_1812118	2.52e-01	1.02e-01	1.658895	-5.543111	0.06337374	1013380093	ZNF570	zinc finger protein 570
ILMN_1675131	3.78e-01	1.83e-01	1.347402	-5.996964	0.06337374	221136950	PIH1D1	PIH1 domain containing 1
ILMN_1680730	1.38e-01	4.50e-02	2.047672	-4.857853	0.06335017	208973257	GGTLC1	gamma-glutamyltransferase light chain 1
ILMN_1668065	7.09e-01	5.06e-01	0.669446	-6.67223	0.0633468	203098442	ELMOD3	ELMO domain containing 3
ILMN_1734125	1.92e-01	7.01e-02	1.843821	-5.233148	0.06334343	224591413	LDLRAD2	low density lipoprotein receptor class A domain containing 2
ILMN_1724902	2.89e-01	1.25e-01	1.556688	-5.701615	0.06332323	166064059	SLC22A18	solute carrier family 22 member 18
ILMN_2175831	1.97e-01	7.23e-02	1.82926	-5.258621	0.06329293	164663774	MTFMT	mitochondrial methionyl-tRNA formyltransferase
ILMN_1725338	7.91e-01	6.19e-01	0.500001	-6.771364	0.06329293	124107615	CLDN23	claudin 23
ILMN_2414007	4.04e-01	2.02e-01	1.288522	-6.072851	0.0632862	310923125	NME2	NME/NM23 nucleoside diphosphate kinase 2
ILMN_1789775	7.00e-01	4.94e-01	0.687796	-6.659794	0.06327946	808175928	WDR74	WD repeat domain 74
ILMN_1774708	3.20e-01	1.44e-01	1.481869	-5.81175	0.06327609	119943094	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
ILMN_2321292	5.07e-01	2.87e-01	1.074383	-6.321602	0.06327273	75677338	WIPI2	WD repeat domain, phosphoinositide interacting 2
ILMN_1813650	6.09e-01	3.86e-01	0.872908	-6.515904	0.06326599	342307079	INPP5F	inositol polyphosphate-5-phosphatase F
ILMN_2217056	1.42e-01	4.67e-02	2.03045	-4.890891	0.06325589	50959134	BPY2B	basic charge, Y-linked, 2B
ILMN_2252705	5.45e-01	3.21e-01	0.999836	-6.398031	0.06324242	384551659	VPS13B	vacuolar protein sorting 13 homolog B
ILMN_1737255	7.90e-01	6.16e-01	0.504076	-6.769314	0.06323569	134288866	LRRC75B	leucine rich repeat containing 75B
ILMN_2057826	5.28e-01	3.05e-01	1.034457	-6.363194	0.06322222	589908392	PHF3	PHD finger protein 3
ILMN_2163819	3.99e-01	1.99e-01	1.299921	-6.05841	0.06320875	355390329	KIF21B	kinesin family member 21B
ILMN_1746712	1.55e-01	5.25e-02	1.977631	-4.990698	0.06316498	64085120	TSHR	thyroid stimulating hormone receptor
ILMN_2157957	5.03e-01	2.83e-01	1.082456	-6.313007	0.06313805	214831569	GTF2H1	general transcription factor IIH subunit 1
ILMN_2415748	8.06e-01	6.43e-01	0.466513	-6.787588	0.06312121	58331180	WSB1	WD repeat and SOCS box containing 1
ILMN_1790238	1.81e-01	6.48e-02	1.881292	-5.166771	0.06311448	50233861	OR5D13	olfactory receptor family 5 subfamily D member 13 (gene/pseudogene)
ILMN_2228780	4.39e-01	2.30e-01	1.213552	-6.164828	0.06311448	574957104	SLC5A11	solute carrier family 5 member 11
ILMN_1799999	1.28e-01	4.10e-02	2.088763	-4.77805	0.06311111	292494877	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1
ILMN_1669753	1.93e-01	7.06e-02	1.840409	-5.239134	0.06310774	67083697	PDIA3	protein disulfide isomerase family A member 3
ILMN_1777049	7.48e-01	5.58e-01	0.588531	-6.723113	0.06309764	156547244	ZNF160	zinc finger protein 160
ILMN_2319588	4.09e-01	2.06e-01	1.278552	-6.085384	0.06309428	NA		
ILMN_2287168	2.46e-01	9.90e-02	1.675625	-5.516289	0.06306397	290560667	SAR1B	secretion associated Ras related GTPase 1B
ILMN_2298301	1.48e-01	4.95e-02	2.004685	-4.939864	0.06306061	157276587	BNC1	basonuclin 1
ILMN_2225254	3.78e-01	1.83e-01	1.348004	-5.996171	0.06306061	145046251	ZNF740	zinc finger protein 740
ILMN_2297824	1.65e-01	5.73e-02	1.937975	-5.064114	0.06305724	321117277	UBE2G2	ubiquitin conjugating enzyme E2 G2
ILMN_1700488	1.98e-01	7.29e-02	1.825306	-5.265507	0.06305724	NA		
ILMN_2100834	2.58e-01	1.06e-01	1.640828	-5.5718	0.06303704	46410932	ZNF528	zinc finger protein 528
ILMN_1712639	4.20e-01	2.14e-01	1.254751	-6.11493	0.06303367	311213921	AIFM2	apoptosis inducing factor, mitochondria associated 2
ILMN_2245627	1.59e-01	5.45e-02	1.960651	-5.022292	0.0629899	NA		
ILMN_1684447	4.02e-01	2.01e-01	1.29224	-6.068154	0.0629798	514961957	MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2
ILMN_2191822	5.85e-01	3.62e-01	0.919359	-6.474568	0.06291246	197304750	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit
ILMN_2367157	7.87e-02	2.17e-02	2.357117	-4.223787	0.06290572	23312387	CHRFAM7A	CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion
ILMN_1684802	4.22e-01	2.16e-01	1.24955	-6.121317	0.06289562	971059236	TAF5	TATA-box binding protein associated factor 5
ILMN_2161820	4.54e-01	2.41e-01	1.183295	-6.200462	0.06289562	150010618	GLYATL2	glycine-N-acyltransferase like 2
ILMN_1732554	3.29e-01	1.50e-01	1.458312	-5.845383	0.06289226	814693142	ZNF346	zinc finger protein 346
ILMN_2401352	9.58e-02	2.80e-02	2.252213	-4.44719	0.06288552	586798164	UHRF1	ubiquitin like with PHD and ring finger domains 1
ILMN_1787288	3.26e-01	1.48e-01	1.467275	-5.832645	0.06286195	NA		
ILMN_2358919	7.19e-01	5.20e-01	0.647076	-6.686944	0.06286195	332205879	TP53I3	tumor protein p53 inducible protein 3
ILMN_2153029	1.44e-01	4.78e-02	2.020359	-4.910137	0.06284175	356874799	CGB3	chorionic gonadotropin beta subunit 3
ILMN_2197381	1.18e-01	3.66e-02	2.137874	-4.680877	0.06282492	187281516	PCK1	phosphoenolpyruvate carboxykinase 1
ILMN_2383163	1.10e-01	3.36e-02	2.175013	-4.606109	0.06282155	116256341	DEPDC7	DEP domain containing 7
ILMN_1770895	3.14e-01	1.40e-01	1.497283	-5.789472	0.06281145	77404356	EIF1AX	eukaryotic translation initiation factor 1A, X-linked
ILMN_2278908	5.64e-01	3.39e-01	0.96324	-6.433607	0.06278788	NA		
ILMN_1777644	6.59e-01	4.45e-01	0.769387	-6.600496	0.06278788	NA		
ILMN_2369286	6.24e-01	4.04e-01	0.840709	-6.543331	0.06277778	544186000	NME7	NME/NM23 family member 7
ILMN_1761363	5.13e-01	2.92e-01	1.062392	-6.334253	0.06272727	297591829	VAMP4	vesicle associated membrane protein 4
ILMN_1747655	2.44e-01	9.77e-02	1.682058	-5.50591	0.06271717	385198105	CCDC74B	coiled-coil domain containing 74B
ILMN_1756285	9.06e-02	2.60e-02	2.282474	-4.383621	0.06271044	227430306	FFAR1	free fatty acid receptor 1
ILMN_1766370	2.53e-01	1.03e-01	1.654823	-5.549602	0.06266667	157266263	PHLDB3	pleckstrin homology like domain family B member 3
ILMN_1680386	5.93e-01	3.70e-01	0.903508	-6.488907	0.06265993	388240802	RPP38	ribonuclease P/MRP subunit p38
ILMN_1716218	3.69e-01	1.76e-01	1.368959	-5.968381	0.06259933	974576786	RPS6KA2	ribosomal protein S6 kinase A2
ILMN_1665457	2.41e-01	9.60e-02	1.691121	-5.491227	0.06257239	45580689	CLEC4C	C-type lectin domain family 4 member C
ILMN_1714956	2.56e-01	1.04e-01	1.64844	-5.559748	0.06254882	195539345	PLA2G12A	phospholipase A2 group XIIA
ILMN_2364088	5.16e-01	2.95e-01	1.05659	-6.340324	0.06253872	109715861	GEMIN8	gem nuclear organelle associated protein 8
ILMN_1672378	1.27e-01	4.03e-02	2.096113	-4.763631	0.06249495	160358848	ZP3	zona pellucida glycoprotein 3 (sperm receptor)
ILMN_1780108	1.54e-01	5.22e-02	1.980651	-4.985053	0.06249495	815891377	PTPN22	protein tyrosine phosphatase, non-receptor type 22
ILMN_1726906	3.02e-01	1.33e-01	1.524147	-5.750133	0.06249495	498917180	AKT1S1	AKT1 substrate 1
ILMN_1711289	4.31e-01	2.23e-01	1.230628	-6.144338	0.06248148	239049506	GYS1	glycogen synthase 1
ILMN_1762021	1.42e-01	4.66e-02	2.031804	-4.888303	0.06245791	201862059	TRIM48	tripartite motif containing 48
ILMN_1715540	3.57e-01	1.68e-01	1.395767	-5.932243	0.06244108	40807468	TRAIP	TRAF interacting protein
ILMN_2415653	4.78e-01	2.61e-01	1.134549	-6.256065	0.06243434	65508540	KIR2DL5A	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A
ILMN_2208435	2.65e-01	1.10e-01	1.621552	-5.602094	0.06243098	297515474	CLDN16	claudin 16
ILMN_1678922	5.75e-01	3.51e-01	0.940559	-6.45501	0.06243098	145386582	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
ILMN_1810540	1.71e-01	6.01e-02	1.916126	-5.104004	0.06242761	119220551	SDK1	sidekick cell adhesion molecule 1
ILMN_1724877	3.39e-01	1.56e-01	1.435729	-5.877156	0.06242761	115495001	PARD6G	par-6 family cell polarity regulator gamma
ILMN_2211483	6.35e-01	4.16e-01	0.819824	-6.560584	0.06241414	556503422	MAEL	maelstrom spermatogenic transposon silencer
ILMN_1694847	7.69e-01	5.89e-01	0.543784	-6.748473	0.06237037	189409141	TERF1	telomeric repeat binding factor 1
ILMN_1733045	7.83e-01	6.07e-01	0.517379	-6.762506	0.06235354	1002819356	RAB36	RAB36, member RAS oncogene family
ILMN_2388425	5.40e-01	3.17e-01	1.0083	-6.38962	0.06231987	387598049	EXTL2	exostosin like glycosyltransferase 2
ILMN_1720433	8.15e-01	6.56e-01	0.447243	-6.796417	0.06231313	38455417	FAM3D	family with sequence similarity 3 member D
ILMN_2389528	1.96e-01	7.20e-02	1.83163	-5.254487	0.0622862	89111118	TESMIN	testis expressed metallothionein like protein
ILMN_1762337	1.85e-01	6.66e-02	1.868071	-5.190327	0.06227609	157502190	MACC1	metastasis associated in colon cancer 1
ILMN_1697812	2.82e-01	1.21e-01	1.574077	-5.675302	0.06227609	89257347	MNX1	motor neuron and pancreas homeobox 1
ILMN_2299661	2.32e-01	9.10e-02	1.717772	-5.447634	0.06226599	89142744	TNFRSF25	TNF receptor superfamily member 25
ILMN_2278433	5.96e-01	3.73e-01	0.897825	-6.49399	0.06224916	NA		
ILMN_2167616	7.32e-01	5.37e-01	0.620656	-6.703685	0.06224242	994318266	NACA	nascent polypeptide-associated complex alpha subunit
ILMN_1663062	3.47e-01	1.61e-01	1.418495	-5.901091	0.06223569	116812627	DEUP1	deuterosome assembly protein 1
ILMN_2330966	5.74e-01	3.50e-01	0.942354	-6.453334	0.06221212	325651909	PTK2B	protein tyrosine kinase 2 beta
ILMN_1803739	4.78e-01	2.61e-01	1.135176	-6.255364	0.06219865	112734866	RPGRIP1	retinitis pigmentosa GTPase regulator interacting protein 1
ILMN_1726578	3.31e-01	1.51e-01	1.454478	-5.85081	0.06218519	257196118	ZNF93	zinc finger protein 93
ILMN_1777660	6.46e-01	4.28e-01	0.798007	-6.578153	0.06214478	574957158	RNF144A	ring finger protein 144A
ILMN_1698546	1.65e-01	5.75e-02	1.936741	-5.066376	0.06211785	385298691	HNF4A	hepatocyte nuclear factor 4 alpha
ILMN_1779677	6.27e-01	4.07e-01	0.834412	-6.548578	0.06209091	297307112	ZCCHC6	zinc finger CCHC-type containing 6
ILMN_1741617	3.19e-01	1.43e-01	1.484142	-5.808478	0.06207744	NA		
ILMN_1810267	5.95e-01	3.72e-01	0.899241	-6.492727	0.06205387	222144248	DNHD1	dynein heavy chain domain 1
ILMN_2383306	7.43e-01	5.52e-01	0.598015	-6.717483	0.0620303	315468529	GPATCH4	G-patch domain containing 4
ILMN_1772177	1.72e-01	6.06e-02	1.912562	-5.110473	0.06201684	546232100	ASCC3	activating signal cointegrator 1 complex subunit 3
ILMN_2189314	1.29e-01	4.10e-02	2.087825	-4.779886	0.0620101	110681711	HDGFL1	hepatoma derived growth factor-like 1
ILMN_1693853	3.25e-01	1.47e-01	1.469498	-5.829475	0.0620101	574956995	HHAT	hedgehog acyltransferase
ILMN_1801302	4.20e-01	2.14e-01	1.255464	-6.114053	0.06200673	1011750886	SCN1B	sodium voltage-gated channel beta subunit 1
ILMN_1680010	5.25e-01	3.02e-01	1.040105	-6.357403	0.06200673	154689846	KIAA0753	KIAA0753
ILMN_1754788	1.69e-01	5.90e-02	1.924248	-5.089221	0.06197643	545687323	GMPR2	guanosine monophosphate reductase 2
ILMN_1803813	5.73e-01	3.48e-01	0.945797	-6.450111	0.06194949	572877109	ASTE1	asteroid homolog 1 (Drosophila)
ILMN_1716754	4.27e-01	2.20e-01	1.239791	-6.133231	0.06193939	47132576	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3
ILMN_2351893	1.93e-01	7.03e-02	1.842745	-5.235037	0.06192929	196115040	SMN1	survival of motor neuron 1, telomeric
ILMN_1706935	5.15e-01	2.94e-01	1.059273	-6.337521	0.06192256	319655555	CCDC136	coiled-coil domain containing 136
ILMN_1713249	5.33e-01	3.09e-01	1.025328	-6.372492	0.06191246	558472763	PHF19	PHD finger protein 19
ILMN_1698225	6.62e-01	4.49e-01	0.762862	-6.605478	0.06191246	215982790	MYO5A	myosin VA
ILMN_2357361	5.70e-01	3.45e-01	0.951155	-6.445073	0.06189899	40806220	THYN1	thymocyte nuclear protein 1
ILMN_1671619	6.93e-01	4.86e-01	0.70068	-6.650864	0.06189226	70608169	HMX2	H6 family homeobox 2
ILMN_1742548	3.76e-01	1.81e-01	1.351788	-5.991183	0.06171044	973353107	GFI1B	growth factor independent 1B transcriptional repressor
ILMN_1696056	3.09e-01	1.37e-01	1.508522	-5.773092	0.06170707	537361031	SLC8A3	solute carrier family 8 member A3
ILMN_1797219	1.49e-01	5.01e-02	1.999654	-4.949363	0.06169697	116006947	CLCA1	chloride channel accessory 1
ILMN_1800430	3.15e-01	1.40e-01	1.49433	-5.793756	0.06168687	338753403	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit
ILMN_2042595	7.01e-01	4.96e-01	0.685444	-6.661406	0.0616633	134142825	PCM1	pericentriolar material 1
ILMN_2049672	5.95e-01	3.72e-01	0.898721	-6.49319	0.06165993	924183210	ANO3	anoctamin 3
ILMN_1691466	7.96e-01	6.26e-01	0.489969	-6.776342	0.0616532	51702529	YES1	YES proto-oncogene 1, Src family tyrosine kinase
ILMN_1785574	5.13e-01	2.92e-01	1.062895	-6.333724	0.06163636	73747818	HTRA2	HtrA serine peptidase 2
ILMN_1792172	3.85e-01	1.88e-01	1.331046	-6.018364	0.06162963	528078318	DEFB126	defensin beta 126
ILMN_2327655	2.84e-01	1.22e-01	1.570415	-5.680865	0.06162626	NA		
ILMN_2347541	4.15e-01	2.11e-01	1.265563	-6.101573	0.06161953	NA		
ILMN_1700597	2.33e-01	9.16e-02	1.714459	-5.453087	0.06157576	205277365	TVP23C	trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
ILMN_2292636	4.86e-02	1.19e-02	2.594068	-3.688577	0.06156566	541862110	DUOX1	dual oxidase 1
ILMN_1806705	5.93e-01	3.70e-01	0.903243	-6.489146	0.06155892	320202960	ASB6	ankyrin repeat and SOCS box containing 6
ILMN_1760682	3.82e-01	1.86e-01	1.339172	-6.007763	0.06155219	NA		
ILMN_1675345	2.12e-01	8.04e-02	1.778116	-5.346657	0.06152862	589058158	MYADM	myeloid associated differentiation marker
ILMN_2348146	3.57e-01	1.68e-01	1.394519	-5.93394	0.06150168	189083847	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
ILMN_1712487	5.41e-01	3.18e-01	1.006958	-6.390958	0.06150168	56699484	EIF2D	eukaryotic translation initiation factor 2D
ILMN_1686466	9.43e-02	2.74e-02	2.260759	-4.429308	0.06149495	91807115	FBXO24	F-box protein 24
ILMN_1666727	6.53e-01	4.36e-01	0.7843	-6.588953	0.06149158	325651891	ZNF586	zinc finger protein 586
ILMN_1783546	7.10e-01	5.08e-01	0.665639	-6.674769	0.06147475	338968895	NAXD	NAD(P)HX dehydratase
ILMN_1810020	1.97e-01	7.26e-02	1.827477	-5.261727	0.06144108	52317171	OR10G4	olfactory receptor family 10 subfamily G member 4
ILMN_1768894	1.67e-01	5.83e-02	1.929978	-5.07876	0.06139394	50897297	OR8G1	olfactory receptor family 8 subfamily G member 1 (gene/pseudogene)
ILMN_2412521	5.43e-01	3.20e-01	1.003654	-6.394245	0.06139057	568599801	KIAA0101	KIAA0101
ILMN_2304878	4.93e-01	2.73e-01	1.105147	-6.28852	0.06138384	117938259	TAC4	tachykinin 4 (hemokinin)
ILMN_1711055	1.88e-01	6.82e-02	1.857056	-5.20984	0.06137374	11120735	DUX1	double homeobox 1
ILMN_1691962	2.87e-01	1.24e-01	1.561458	-5.694423	0.06134343	966751394	OR2H1	olfactory receptor family 2 subfamily H member 1
ILMN_2294644	2.31e-01	9.04e-02	1.720672	-5.442855	0.06134007	557786127	RFWD2	ring finger and WD repeat domain 2
ILMN_1703053	5.05e-01	2.85e-01	1.078538	-6.317186	0.06133333	NA		
ILMN_2151412	2.58e-01	1.06e-01	1.641712	-5.570404	0.06124242	6912603	ANP32C	acidic nuclear phosphoprotein 32 family member C
ILMN_1677028	9.12e-02	2.62e-02	2.278991	-4.390972	0.06123569	51093857	CACNA1I	calcium voltage-gated channel subunit alpha1 I
ILMN_2186108	6.27e-01	4.07e-01	0.835445	-6.54772	0.06119192	189011563	DGCR6	DiGeorge syndrome critical region gene 6
ILMN_1753716	5.62e-01	3.37e-01	0.967453	-6.429577	0.06118855	262263337	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
ILMN_1730325	1.73e-01	6.10e-02	1.909563	-5.115907	0.06118519	296434316	FLAD1	flavin adenine dinucleotide synthetase 1
ILMN_1754207	3.95e-01	1.95e-01	1.310315	-6.045136	0.06116498	54792738	PLAC1	placenta specific 1
ILMN_1724236	1.48e-01	4.97e-02	2.003225	-4.942621	0.06115152	171916093	FUT7	fucosyltransferase 7
